"dia","tipo_viatge","adr","is_canceled"
2015-07-30,"Leisure",193,0
2015-07-30,"Work",146.67,1
2015-07-30,"Work",154,1
2015-07-30,"Leisure",154.5,1
2015-07-30,"Leisure",120.6,1
2015-07-30,"Leisure",137.8,1
2015-07-30,"Leisure",160,0
2015-07-30,"Leisure",125.89,0
2015-07-30,"Leisure",125.89,0
2015-07-30,"Leisure",126.71,1
2015-07-31,"Work",0,0
2015-07-31,"Work",0,0
2015-07-31,"Work",188,0
2015-07-31,"Work",153,1
2015-07-31,"Work",173,1
2015-07-31,"Work",173,1
2015-07-31,"Work",120,0
2015-07-31,"Work",154.8,1
2015-07-31,"Work",192,0
2015-07-31,"Work",153,1
2015-07-31,"Work",120.6,1
2015-07-31,"Work",192,0
2015-07-31,"Work",120.6,1
2015-07-31,"Work",164,1
2015-07-31,"Work",219.5,0
2015-07-31,"Work",192.5,0
2015-07-31,"Leisure",149.7,1
2015-07-31,"Leisure",111.92,1
2015-07-31,"Leisure",120.6,1
2015-07-31,"Leisure",149.7,1
2015-07-31,"Leisure",173,1
2015-07-31,"Leisure",112,1
2015-07-31,"Leisure",57.6,0
2015-07-31,"Leisure",214,0
2015-07-31,"Leisure",172,1
2015-07-31,"Leisure",157.8,0
2015-07-31,"Leisure",170.33,0
2015-07-31,"Leisure",119.25,0
2015-08-01,"Leisure",96.3,0
2015-08-01,"Leisure",118.06,1
2015-08-01,"Leisure",118.06,1
2015-08-01,"Work",154,1
2015-08-01,"Work",202,1
2015-08-01,"Work",134,1
2015-08-01,"Work",202,1
2015-08-01,"Work",252,1
2015-08-01,"Work",233,1
2015-08-01,"Work",211,0
2015-08-01,"Work",211,1
2015-08-01,"Leisure",237,1
2015-08-01,"Leisure",188.29,0
2015-08-01,"Leisure",120.6,1
2015-08-01,"Leisure",177.14,1
2015-08-01,"Leisure",222.14,1
2015-08-01,"Leisure",127.82,1
2015-08-01,"Leisure",194.14,1
2015-08-01,"Leisure",120.6,1
2015-08-01,"Leisure",144.53,1
2015-08-01,"Leisure",185,0
2015-08-01,"Leisure",96.3,1
2015-08-01,"Leisure",193.13,0
2015-08-01,"Leisure",210.78,1
2015-08-01,"Leisure",169,1
2015-08-01,"Leisure",174.7,1
2015-08-01,"Leisure",135.53,1
2015-08-01,"Leisure",172,0
2015-08-02,"Weekend",144,1
2015-08-02,"Weekend",162.5,1
2015-08-02,"Leisure",209.6,1
2015-08-02,"Leisure",209.6,1
2015-08-02,"Leisure",195.5,0
2015-08-02,"Leisure",186,0
2015-08-02,"Leisure",163.5,0
2015-08-02,"Leisure",180.28,0
2015-08-02,"Leisure",174.76,0
2015-08-02,"Package",116.85,0
2015-08-02,"Leisure",159,0
2015-08-02,"Leisure",104.55,1
2015-08-03,"Work",0,0
2015-08-03,"Weekend",144.76,0
2015-08-03,"Leisure",205,1
2015-08-03,"Leisure",123,1
2015-08-03,"Leisure",173,1
2015-08-03,"Leisure",220.55,1
2015-08-03,"Leisure",162.14,0
2015-08-03,"Leisure",119.7,1
2015-08-03,"Leisure",77.54,0
2015-08-03,"Leisure",120.6,1
2015-08-03,"Leisure",153,1
2015-08-04,"Work",0,0
2015-08-04,"Work",0,0
2015-08-04,"Work",172,0
2015-08-04,"Work",221,1
2015-08-04,"Work",153,1
2015-08-04,"Work",230.5,0
2015-08-04,"Work",230.5,0
2015-08-04,"Work",211,1
2015-08-04,"Work",241,0
2015-08-04,"Leisure",211,1
2015-08-04,"Leisure",90.95,0
2015-08-04,"Leisure",188.29,0
2015-08-04,"Leisure",90.95,0
2015-08-04,"Leisure",187.8,0
2015-08-05,"Work",0,0
2015-08-05,"Work",0,0
2015-08-05,"Work",172,1
2015-08-05,"Work",171.9,0
2015-08-05,"Work",200,0
2015-08-05,"Work",149.4,1
2015-08-05,"Work",154,1
2015-08-05,"Work",148.25,0
2015-08-05,"Work",172,0
2015-08-05,"Leisure",183,1
2015-08-05,"Leisure",242.6,1
2015-08-05,"Work",172,0
2015-08-05,"Leisure",168.71,0
2015-08-05,"Leisure",166,1
2015-08-06,"Work",112,1
2015-08-06,"Work",172,0
2015-08-06,"Work",120.6,1
2015-08-06,"Work",126,0
2015-08-06,"Work",268,0
2015-08-06,"Leisure",173,0
2015-08-06,"Leisure",149.2,0
2015-08-06,"Leisure",217.2,0
2015-08-06,"Leisure",239.3,1
2015-08-06,"Leisure",181.5,0
2015-08-06,"Leisure",154,0
2015-08-06,"Leisure",173,0
2015-08-06,"Leisure",181.9,0
2015-08-07,"Work",0,0
2015-08-07,"Work",114,0
2015-08-07,"Work",267,1
2015-08-07,"Work",226,0
2015-08-07,"Work",173,1
2015-08-07,"Work",211,0
2015-08-07,"Work",191,0
2015-08-07,"Leisure",173,1
2015-08-07,"Leisure",173,0
2015-08-07,"Leisure",277.5,1
2015-08-07,"Leisure",134,0
2015-08-07,"Leisure",153,1
2015-08-07,"Leisure",186,1
2015-08-07,"Leisure",107.2,0
2015-08-07,"Leisure",221,0
2015-08-07,"Leisure",202,1
2015-08-07,"Leisure",169,1
2015-08-07,"Leisure",133.5,0
2015-08-07,"Leisure",154.38,1
2015-08-07,"Leisure",154.38,1
2015-08-07,"Leisure",205,0
2015-08-07,"Leisure",121.39,0
2015-08-08,"Work",171.9,0
2015-08-08,"Work",164,1
2015-08-08,"Leisure",134,1
2015-08-08,"Leisure",250,0
2015-08-08,"Leisure",208,0
2015-08-08,"Leisure",181,1
2015-08-08,"Leisure",172,0
2015-08-08,"Leisure",157.59,0
2015-08-08,"Leisure",211.75,0
2015-08-08,"Leisure",246,0
2015-08-08,"Leisure",108.54,1
2015-08-08,"Leisure",186,1
2015-08-08,"Leisure",205,1
2015-08-08,"Leisure",154,1
2015-08-08,"Leisure",200.71,1
2015-08-08,"Leisure",252,0
2015-08-08,"Leisure",135.2,1
2015-08-08,"Leisure",276.43,0
2015-08-08,"Leisure",228,1
2015-08-08,"Leisure",133,0
2015-08-08,"Leisure",205,1
2015-08-08,"Leisure",134,1
2015-08-08,"Leisure",119.7,1
2015-08-08,"Leisure",90.95,0
2015-08-08,"Leisure",138,0
2015-08-08,"Leisure",134,1
2015-08-08,"Leisure",173,1
2015-08-08,"Leisure",165.69,0
2015-08-09,"Weekend",195,0
2015-08-09,"Weekend",127.31,0
2015-08-09,"Weekend",134,0
2015-08-09,"Weekend",207,1
2015-08-09,"Weekend",211.5,1
2015-08-09,"Leisure",210.33,0
2015-08-09,"Leisure",211,0
2015-08-09,"Leisure",154,0
2015-08-09,"Leisure",145.4,1
2015-08-09,"Leisure",101.25,1
2015-08-09,"Leisure",179.38,0
2015-08-09,"Leisure",166,1
2015-08-09,"Leisure",202,1
2015-08-09,"Leisure",172,1
2015-08-09,"Leisure",277,0
2015-08-09,"Leisure",104,0
2015-08-09,"Leisure",133,0
2015-08-09,"Leisure",214,1
2015-08-09,"Leisure",130,0
2015-08-09,"Leisure",154,1
2015-08-09,"Leisure",106.4,0
2015-08-09,"Leisure",133,1
2015-08-09,"Leisure",120,1
2015-08-10,"Work",0,0
2015-08-10,"Leisure",254,0
2015-08-10,"Leisure",192,1
2015-08-10,"Leisure",221,0
2015-08-10,"Leisure",120.6,1
2015-08-10,"Leisure",211,0
2015-08-10,"Leisure",147.6,1
2015-08-10,"Leisure",129,0
2015-08-10,"Leisure",205,1
2015-08-10,"Leisure",147.07,0
2015-08-10,"Leisure",107.2,1
2015-08-10,"Leisure",179.1,0
2015-08-10,"Leisure",164.65,0
2015-08-10,"Leisure",200,1
2015-08-10,"Leisure",134,1
2015-08-10,"Leisure",233,0
2015-08-10,"Leisure",190,1
2015-08-10,"Leisure",196,1
2015-08-10,"Leisure",185.57,1
2015-08-10,"Package",175,1
2015-08-10,"Package",175,1
2015-08-10,"Leisure",169,0
2015-08-11,"Work",0,0
2015-08-11,"Work",0,0
2015-08-11,"Work",134,1
2015-08-11,"Work",211,1
2015-08-11,"Work",134,1
2015-08-11,"Work",120.6,1
2015-08-11,"Work",120.6,1
2015-08-11,"Work",112.5,1
2015-08-11,"Work",164,1
2015-08-11,"Work",120.6,1
2015-08-11,"Work",154,0
2015-08-11,"Work",207,1
2015-08-11,"Work",214,1
2015-08-11,"Work",186,1
2015-08-11,"Work",154,0
2015-08-11,"Work",162.3,1
2015-08-11,"Work",186,1
2015-08-11,"Leisure",241,1
2015-08-11,"Leisure",274.93,1
2015-08-11,"Leisure",156.73,0
2015-08-11,"Leisure",156.73,1
2015-08-11,"Work",134,1
2015-08-11,"Work",134,1
2015-08-11,"Leisure",211,0
2015-08-11,"Leisure",200.7,0
2015-08-11,"Leisure",142.26,0
2015-08-11,"Leisure",196,1
2015-08-11,"Leisure",129.41,0
2015-08-11,"Leisure",98.02,1
2015-08-11,"Leisure",120.6,1
2015-08-12,"Work",191,1
2015-08-12,"Work",191,1
2015-08-12,"Work",252,0
2015-08-12,"Work",157.08,0
2015-08-12,"Work",258.33,1
2015-08-12,"Work",211,1
2015-08-12,"Work",211,1
2015-08-12,"Leisure",133.21,1
2015-08-12,"Leisure",173.5,1
2015-08-12,"Leisure",90.95,1
2015-08-12,"Leisure",90.95,0
2015-08-12,"Leisure",90.95,0
2015-08-12,"Leisure",134,0
2015-08-12,"Leisure",120.6,1
2015-08-13,"Work",172,0
2015-08-13,"Work",184.45,0
2015-08-13,"Work",158,0
2015-08-13,"Work",184.45,1
2015-08-13,"Work",120.6,1
2015-08-13,"Work",114.14,1
2015-08-13,"Work",168.8,0
2015-08-13,"Work",178.33,1
2015-08-13,"Work",255,0
2015-08-13,"Work",178.33,1
2015-08-13,"Leisure",196,0
2015-08-13,"Leisure",87.91,0
2015-08-13,"Leisure",211,1
2015-08-13,"Leisure",187.2,1
2015-08-13,"Leisure",154,0
2015-08-13,"Leisure",243,0
2015-08-13,"Leisure",222.2,0
2015-08-13,"Leisure",243,0
2015-08-13,"Leisure",178.2,1
2015-08-13,"Leisure",107.2,1
2015-08-14,"Work",0,0
2015-08-14,"Work",203,0
2015-08-14,"Work",173,0
2015-08-14,"Work",172,0
2015-08-14,"Work",120.6,0
2015-08-14,"Work",172,0
2015-08-14,"Work",266.4,0
2015-08-14,"Work",236,0
2015-08-14,"Work",271,1
2015-08-14,"Work",232,1
2015-08-14,"Work",223,0
2015-08-14,"Leisure",178.67,0
2015-08-14,"Leisure",133,1
2015-08-14,"Leisure",195.5,1
2015-08-14,"Leisure",167.25,0
2015-08-14,"Leisure",209,1
2015-08-14,"Leisure",166,0
2015-08-14,"Leisure",195.8,0
2015-08-14,"Leisure",229,1
2015-08-14,"Leisure",160,0
2015-08-14,"Leisure",266,1
2015-08-14,"Leisure",96.3,0
2015-08-14,"Leisure",107,0
2015-08-14,"Leisure",262,1
2015-08-15,"Leisure",182.5,0
2015-08-15,"Leisure",157,0
2015-08-15,"Leisure",234,0
2015-08-15,"Leisure",242.5,0
2015-08-15,"Leisure",157,0
2015-08-15,"Leisure",158.4,1
2015-08-15,"Leisure",208,1
2015-08-15,"Leisure",183.45,1
2015-08-15,"Leisure",131.2,0
2015-08-15,"Leisure",133,1
2015-08-15,"Leisure",135,0
2015-08-15,"Leisure",133,1
2015-08-15,"Leisure",248,0
2015-08-15,"Leisure",209.2,1
2015-08-15,"Leisure",107,0
2015-08-15,"Leisure",299.33,0
2015-08-15,"Leisure",156.45,0
2015-08-15,"Leisure",135,1
2015-08-15,"Leisure",149,1
2015-08-15,"Leisure",107,0
2015-08-15,"Leisure",135,1
2015-08-15,"Leisure",135,1
2015-08-15,"Leisure",145.75,0
2015-08-15,"Leisure",132.6,1
2015-08-15,"Leisure",200.71,0
2015-08-15,"Leisure",198.71,1
2015-08-15,"Leisure",218,1
2015-08-15,"Leisure",101.65,0
2015-08-15,"Leisure",186,1
2015-08-15,"Leisure",160,1
2015-08-15,"Leisure",188.71,1
2015-08-15,"Leisure",107,0
2015-08-15,"Leisure",181.94,1
2015-08-16,"Weekend",172,0
2015-08-16,"Weekend",172,0
2015-08-16,"Weekend",185,1
2015-08-16,"Weekend",172,0
2015-08-16,"Weekend",172,0
2015-08-16,"Weekend",184.45,1
2015-08-16,"Weekend",195,0
2015-08-16,"Weekend",172,0
2015-08-16,"Weekend",172,0
2015-08-16,"Weekend",153,0
2015-08-16,"Weekend",184.45,1
2015-08-16,"Weekend",184.45,1
2015-08-16,"Weekend",185,1
2015-08-16,"Weekend",108.54,1
2015-08-16,"Leisure",154,1
2015-08-16,"Leisure",248,1
2015-08-16,"Leisure",150.53,1
2015-08-16,"Leisure",150.53,1
2015-08-16,"Leisure",154,1
2015-08-16,"Leisure",223.99,1
2015-08-16,"Leisure",154,1
2015-08-16,"Leisure",154,1
2015-08-16,"Package",154,1
2015-08-16,"Package",214,0
2015-08-16,"Leisure",96.3,1
2015-08-16,"Leisure",175.79,1
2015-08-16,"Leisure",134,1
2015-08-17,"Leisure",134,1
2015-08-17,"Leisure",183,0
2015-08-17,"Leisure",149.4,1
2015-08-17,"Leisure",165.11,1
2015-08-17,"Leisure",209.4,1
2015-08-17,"Leisure",134,0
2015-08-17,"Leisure",225.9,0
2015-08-17,"Leisure",131.1,0
2015-08-17,"Leisure",134,1
2015-08-17,"Leisure",187,1
2015-08-17,"Leisure",133,1
2015-08-17,"Leisure",101.65,0
2015-08-17,"Leisure",133,0
2015-08-17,"Leisure",120,1
2015-08-17,"Leisure",133,1
2015-08-17,"Leisure",133,0
2015-08-17,"Leisure",133,1
2015-08-17,"Package",134,1
2015-08-17,"Leisure",87.9,1
2015-08-18,"Work",202,1
2015-08-18,"Work",213,1
2015-08-18,"Work",172.55,1
2015-08-18,"Work",172,0
2015-08-18,"Work",172,0
2015-08-18,"Work",213,1
2015-08-18,"Work",179,1
2015-08-18,"Work",236,1
2015-08-18,"Leisure",229.67,0
2015-08-18,"Leisure",135.2,0
2015-08-18,"Leisure",121.5,0
2015-08-18,"Leisure",96.3,0
2015-08-18,"Leisure",96.3,0
2015-08-18,"Work",120.6,1
2015-08-18,"Leisure",176.64,0
2015-08-18,"Leisure",179.86,0
2015-08-18,"Leisure",187,0
2015-08-18,"Leisure",134,0
2015-08-18,"Leisure",239.5,0
2015-08-19,"Work",0,0
2015-08-19,"Work",153,0
2015-08-19,"Work",166,0
2015-08-19,"Work",186.25,1
2015-08-19,"Work",192,0
2015-08-19,"Leisure",120.6,0
2015-08-19,"Leisure",220.4,0
2015-08-19,"Leisure",241,1
2015-08-19,"Leisure",241,1
2015-08-19,"Work",211,1
2015-08-19,"Leisure",134,1
2015-08-19,"Leisure",241,1
2015-08-19,"Leisure",8,0
2015-08-19,"Leisure",196,0
2015-08-19,"Leisure",198,1
2015-08-20,"Work",0,0
2015-08-20,"Work",158.5,1
2015-08-20,"Work",0,0
2015-08-20,"Work",200,0
2015-08-20,"Work",107,0
2015-08-20,"Leisure",163.23,0
2015-08-20,"Leisure",222.07,1
2015-08-20,"Leisure",229,1
2015-08-20,"Leisure",133,1
2015-08-20,"Leisure",164,0
2015-08-20,"Leisure",176.8,0
2015-08-21,"Work",134,0
2015-08-21,"Work",163.35,0
2015-08-21,"Work",171.9,0
2015-08-21,"Work",171.9,0
2015-08-21,"Work",213.5,1
2015-08-21,"Leisure",125,1
2015-08-21,"Leisure",178.33,1
2015-08-21,"Leisure",176.75,0
2015-08-21,"Leisure",123,0
2015-08-21,"Leisure",134,0
2015-08-21,"Leisure",146,0
2015-08-21,"Leisure",192,0
2015-08-21,"Leisure",183,0
2015-08-21,"Leisure",236,0
2015-08-21,"Leisure",191,1
2015-08-21,"Leisure",178.33,0
2015-08-21,"Leisure",248,0
2015-08-21,"Leisure",188.71,0
2015-08-21,"Leisure",123.04,1
2015-08-21,"Leisure",260.71,0
2015-08-21,"Leisure",222,0
2015-08-21,"Leisure",174.71,0
2015-08-21,"Leisure",118.7,1
2015-08-21,"Leisure",116.85,0
2015-08-21,"Leisure",129.55,0
2015-08-22,"Work",172,0
2015-08-22,"Work",172,1
2015-08-22,"Work",164,1
2015-08-22,"Leisure",179.83,0
2015-08-22,"Leisure",172,1
2015-08-22,"Leisure",160.43,0
2015-08-22,"Leisure",149,0
2015-08-22,"Leisure",134,1
2015-08-22,"Leisure",146.3,0
2015-08-22,"Leisure",161.26,0
2015-08-22,"Leisure",195.45,0
2015-08-22,"Leisure",133,1
2015-08-22,"Leisure",186.25,0
2015-08-22,"Leisure",162.29,0
2015-08-22,"Leisure",221.43,0
2015-08-22,"Leisure",177.57,1
2015-08-22,"Leisure",133,0
2015-08-22,"Leisure",178,1
2015-08-22,"Leisure",146.3,0
2015-08-22,"Leisure",218.5,0
2015-08-22,"Leisure",151.89,1
2015-08-22,"Leisure",148.3,1
2015-08-22,"Leisure",96.3,0
2015-08-22,"Leisure",166,1
2015-08-22,"Leisure",96.3,0
2015-08-22,"Leisure",149,0
2015-08-22,"Leisure",151.95,1
2015-08-22,"Leisure",191.67,0
2015-08-22,"Leisure",211,0
2015-08-23,"Leisure",149.4,0
2015-08-23,"Leisure",201,0
2015-08-23,"Leisure",211,1
2015-08-23,"Leisure",259,1
2015-08-23,"Leisure",164.4,1
2015-08-23,"Leisure",134,1
2015-08-23,"Leisure",134,0
2015-08-23,"Leisure",229,1
2015-08-23,"Leisure",199,0
2015-08-23,"Leisure",112.5,0
2015-08-23,"Leisure",194,1
2015-08-23,"Leisure",149.4,1
2015-08-23,"Leisure",155.77,0
2015-08-23,"Leisure",131.7,0
2015-08-23,"Leisure",174.71,1
2015-08-23,"Leisure",101.65,0
2015-08-23,"Leisure",206,1
2015-08-23,"Leisure",134,1
2015-08-23,"Leisure",201.5,1
2015-08-23,"Leisure",134,1
2015-08-23,"Leisure",138.79,1
2015-08-23,"Leisure",122,1
2015-08-23,"Leisure",113.47,0
2015-08-24,"Weekend",99.5,0
2015-08-24,"Weekend",153,0
2015-08-24,"Weekend",233,0
2015-08-24,"Weekend",153,0
2015-08-24,"Leisure",192,1
2015-08-24,"Leisure",132.6,0
2015-08-24,"Leisure",171.9,1
2015-08-24,"Leisure",154,0
2015-08-24,"Leisure",172,1
2015-08-24,"Leisure",191,1
2015-08-24,"Leisure",148.25,1
2015-08-24,"Leisure",164,0
2015-08-24,"Leisure",231.6,1
2015-08-24,"Leisure",261.4,0
2015-08-24,"Leisure",199.4,0
2015-08-24,"Leisure",209.6,1
2015-08-24,"Leisure",199.4,0
2015-08-24,"Leisure",150.83,1
2015-08-24,"Leisure",129.27,1
2015-08-24,"Leisure",129.27,1
2015-08-24,"Leisure",133.76,0
2015-08-24,"Leisure",197.7,1
2015-08-24,"Leisure",196,1
2015-08-25,"Work",164,0
2015-08-25,"Work",154,1
2015-08-25,"Work",219.33,1
2015-08-25,"Work",200.8,1
2015-08-25,"Work",130.2,1
2015-08-25,"Leisure",189.67,1
2015-08-25,"Leisure",186.13,1
2015-08-25,"Leisure",158.38,1
2015-08-25,"Leisure",166,1
2015-08-25,"Leisure",149,1
2015-08-25,"Leisure",206.6,0
2015-08-25,"Work",120.6,1
2015-08-25,"Work",112.5,1
2015-08-26,"Work",0,0
2015-08-26,"Work",193,0
2015-08-26,"Work",96.3,0
2015-08-26,"Work",137.7,1
2015-08-26,"Work",112,0
2015-08-26,"Work",116.85,0
2015-08-26,"Work",173.5,1
2015-08-26,"Work",173.5,1
2015-08-26,"Work",129.15,1
2015-08-26,"Leisure",192.2,1
2015-08-26,"Leisure",202.77,1
2015-08-26,"Leisure",111.27,0
2015-08-27,"Work",211,1
2015-08-27,"Work",153,0
2015-08-27,"Work",154,0
2015-08-27,"Work",134,0
2015-08-27,"Work",157.67,1
2015-08-27,"Leisure",133,1
2015-08-27,"Leisure",112.34,1
2015-08-27,"Leisure",124.5,1
2015-08-27,"Leisure",107,0
2015-08-27,"Leisure",133,1
2015-08-27,"Leisure",191,1
2015-08-27,"Leisure",172.6,1
2015-08-27,"Leisure",79.5,0
2015-08-27,"Leisure",120.27,0
2015-08-27,"Leisure",118.29,1
2015-08-27,"Leisure",75.53,0
2015-08-27,"Leisure",8,1
2015-08-27,"Leisure",8,1
2015-08-27,"Leisure",90.39,0
2015-08-27,"Leisure",155.86,0
2015-08-27,"Leisure",118.29,1
2015-08-28,"Work",115,0
2015-08-28,"Work",110.7,1
2015-08-28,"Work",110.7,1
2015-08-28,"Work",120.38,1
2015-08-28,"Work",195,0
2015-08-28,"Work",120.6,1
2015-08-28,"Work",176,0
2015-08-28,"Work",120.6,0
2015-08-28,"Work",112.05,1
2015-08-28,"Work",180.55,0
2015-08-28,"Work",179,0
2015-08-28,"Work",181,0
2015-08-28,"Leisure",122,0
2015-08-28,"Leisure",195,1
2015-08-28,"Leisure",184,0
2015-08-28,"Leisure",152,1
2015-08-28,"Leisure",127.67,0
2015-08-28,"Leisure",127.67,0
2015-08-28,"Leisure",114.13,0
2015-08-28,"Leisure",113.7,0
2015-08-28,"Leisure",120.6,0
2015-08-28,"Work",165,0
2015-08-28,"Work",120.6,0
2015-08-28,"Work",164,1
2015-08-28,"Leisure",208,0
2015-08-28,"Leisure",166.5,0
2015-08-28,"Leisure",101.16,0
2015-08-28,"Leisure",130.6,1
2015-08-28,"Leisure",145,1
2015-08-28,"Leisure",158,1
2015-08-28,"Leisure",109.83,0
2015-08-28,"Leisure",141.67,1
2015-08-28,"Leisure",175,0
2015-08-28,"Leisure",98.63,0
2015-08-28,"Leisure",166.14,0
2015-08-28,"Leisure",150.71,0
2015-08-28,"Leisure",97.74,0
2015-08-28,"Leisure",189.86,1
2015-08-28,"Leisure",97.5,0
2015-08-28,"Leisure",123.11,1
2015-08-28,"Leisure",104.8,0
2015-08-29,"Leisure",164,1
2015-08-29,"Leisure",134,0
2015-08-29,"Leisure",146,0
2015-08-29,"Leisure",103.18,0
2015-08-29,"Leisure",103.18,0
2015-08-29,"Work",164,0
2015-08-29,"Leisure",142.5,0
2015-08-29,"Leisure",77.5,0
2015-08-29,"Leisure",135.2,1
2015-08-29,"Leisure",149,1
2015-08-29,"Leisure",140.4,0
2015-08-29,"Leisure",112,0
2015-08-29,"Leisure",173.25,0
2015-08-29,"Leisure",121.5,1
2015-08-29,"Leisure",122.86,1
2015-08-29,"Leisure",130.9,1
2015-08-29,"Leisure",146,0
2015-08-30,"Weekend",154,0
2015-08-30,"Weekend",103.5,0
2015-08-30,"Weekend",103.5,0
2015-08-30,"Leisure",129.33,1
2015-08-30,"Leisure",115.2,0
2015-08-30,"Leisure",71.72,0
2015-08-30,"Leisure",106.8,0
2015-08-30,"Leisure",71.69,0
2015-08-30,"Leisure",136.2,0
2015-08-30,"Leisure",112.33,0
2015-08-30,"Leisure",112.33,0
2015-08-30,"Leisure",157.67,1
2015-08-30,"Leisure",165,1
2015-08-30,"Leisure",113.43,1
2015-08-30,"Leisure",161.29,1
2015-08-30,"Leisure",167.86,0
2015-08-30,"Leisure",103.07,0
2015-08-30,"Leisure",161.29,1
2015-08-30,"Leisure",96.3,1
2015-08-31,"Weekend",92.86,0
2015-08-31,"Leisure",128,0
2015-08-31,"Leisure",115.2,0
2015-08-31,"Leisure",80.55,0
2015-08-31,"Leisure",120.33,0
2015-08-31,"Leisure",126.67,0
2015-08-31,"Leisure",130.33,1
2015-08-31,"Leisure",75.46,0
2015-08-31,"Leisure",96.33,1
2015-08-31,"Leisure",117.83,1
2015-08-31,"Leisure",120.33,0
2015-08-31,"Leisure",98,0
2015-08-31,"Leisure",155.5,0
2015-08-31,"Leisure",122.6,0
2015-08-31,"Leisure",105.5,0
2015-08-31,"Leisure",101.44,1
2015-08-31,"Leisure",160,1
2015-08-31,"Leisure",120.5,1
2015-08-31,"Leisure",126.29,0
2015-08-31,"Leisure",87.75,0
2015-08-31,"Leisure",113.55,0
2015-09-01,"Work",123,1
2015-09-01,"Work",98,1
2015-09-01,"Work",151,0
2015-09-01,"Work",134.67,0
2015-09-01,"Work",153,0
2015-09-01,"Work",137.67,1
2015-09-01,"Work",111,1
2015-09-01,"Work",123,1
2015-09-01,"Work",119,0
2015-09-01,"Work",155,0
2015-09-01,"Work",109,0
2015-09-01,"Work",158,0
2015-09-01,"Work",128,0
2015-09-01,"Work",113,1
2015-09-01,"Work",113,0
2015-09-01,"Work",93.12,1
2015-09-01,"Work",128,0
2015-09-01,"Work",93.12,1
2015-09-01,"Leisure",110.7,0
2015-09-01,"Leisure",101.03,0
2015-09-01,"Leisure",120.71,1
2015-09-01,"Leisure",82.72,0
2015-09-01,"Leisure",131,1
2015-09-01,"Leisure",120.71,1
2015-09-01,"Leisure",110.71,0
2015-09-01,"Leisure",136,1
2015-09-01,"Leisure",186,0
2015-09-01,"Leisure",114.19,0
2015-09-01,"Leisure",186,1
2015-09-01,"Leisure",86.95,0
2015-09-01,"Leisure",113,0
2015-09-01,"Leisure",82.88,0
2015-09-02,"Work",134,0
2015-09-02,"Work",155,1
2015-09-02,"Work",146,1
2015-09-02,"Work",155,1
2015-09-02,"Work",154.25,0
2015-09-02,"Leisure",71.69,0
2015-09-02,"Leisure",71.69,0
2015-09-02,"Leisure",150.71,0
2015-09-02,"Leisure",57,1
2015-09-02,"Leisure",153,1
2015-09-02,"Leisure",153,1
2015-09-03,"Work",131.4,0
2015-09-03,"Work",90.4,0
2015-09-03,"Work",88.2,0
2015-09-03,"Work",88.2,0
2015-09-03,"Work",65.5,0
2015-09-03,"Work",88.2,0
2015-09-03,"Work",211,0
2015-09-03,"Work",80,0
2015-09-03,"Work",88.2,0
2015-09-03,"Work",88.2,0
2015-09-03,"Work",88.2,0
2015-09-03,"Leisure",109.5,0
2015-09-03,"Leisure",144.9,0
2015-09-03,"Leisure",79.5,0
2015-09-03,"Leisure",124.5,0
2015-09-03,"Leisure",123,0
2015-09-03,"Leisure",0,1
2015-09-03,"Leisure",113,0
2015-09-03,"Leisure",123,0
2015-09-03,"Leisure",166,0
2015-09-03,"Leisure",79.5,0
2015-09-03,"Leisure",79.5,0
2015-09-03,"Leisure",79.5,0
2015-09-03,"Leisure",91.46,0
2015-09-03,"Leisure",153,1
2015-09-03,"Leisure",62.48,0
2015-09-04,"Work",124.1,0
2015-09-04,"Work",117.9,1
2015-09-04,"Work",143,0
2015-09-04,"Work",131,0
2015-09-04,"Work",128,0
2015-09-04,"Work",167,0
2015-09-04,"Work",153,1
2015-09-04,"Work",172,0
2015-09-04,"Work",123,1
2015-09-04,"Work",146,0
2015-09-04,"Leisure",79.5,1
2015-09-04,"Leisure",116.8,0
2015-09-04,"Leisure",155,1
2015-09-04,"Leisure",79.5,0
2015-09-04,"Leisure",135,0
2015-09-04,"Leisure",116.8,1
2015-09-04,"Leisure",176,0
2015-09-04,"Leisure",151.25,0
2015-09-04,"Leisure",168,0
2015-09-04,"Leisure",123,0
2015-09-04,"Leisure",151.88,1
2015-09-04,"Leisure",153,0
2015-09-04,"Leisure",104.8,0
2015-09-04,"Leisure",183,0
2015-09-04,"Leisure",120,0
2015-09-04,"Leisure",97.5,0
2015-09-05,"Work",143.5,1
2015-09-05,"Leisure",163,1
2015-09-05,"Leisure",123,0
2015-09-05,"Leisure",171,0
2015-09-05,"Leisure",171,0
2015-09-05,"Leisure",143,1
2015-09-05,"Leisure",156,0
2015-09-05,"Leisure",139.5,0
2015-09-05,"Leisure",113,0
2015-09-05,"Leisure",154.14,1
2015-09-05,"Leisure",98,0
2015-09-05,"Leisure",113,1
2015-09-05,"Leisure",107.5,0
2015-09-05,"Leisure",124.8,0
2015-09-05,"Leisure",153,1
2015-09-05,"Leisure",131,1
2015-09-05,"Leisure",111.5,0
2015-09-05,"Leisure",98,0
2015-09-05,"Leisure",123,1
2015-09-05,"Leisure",153,1
2015-09-05,"Leisure",123,1
2015-09-05,"Leisure",197,1
2015-09-05,"Leisure",97.5,1
2015-09-05,"Leisure",97.5,1
2015-09-05,"Leisure",87.75,0
